what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369696422902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696423880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696441160
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369696442999
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369696449872
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1369696450841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696453180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696456542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696458544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696460298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696461662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696574709
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369696577488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369696581716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696588204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696590905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696591426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696591600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696591757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696591915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696592092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696592300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696598234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696601504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696607225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696609327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696619328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696717100
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369696719937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1369696721441
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369696722572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369696724614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696731034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696736010
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369696736022
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369696738220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696742744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696742904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696743064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696743248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696743493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369696744942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696746155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696764098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369696765552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696768917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696769402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696769433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696769463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696769496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696769529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696769558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696769589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696769778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696770007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369696773147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696777797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696777972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696778140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696778300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369696778456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369696779862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696782625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696787476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696789344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696799395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369696809488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696810385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696812793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696815825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696822498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369696825114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696826928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696832412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369696840915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369696842308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369696846735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696848328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696921623
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1369696934136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1369696934598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369696938184
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369696939071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369696940063
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1369696941672
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369696948426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696953672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696954809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369696955939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697052497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369697053561
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1369697054775
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369697055876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697056271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697057672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697066124
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369697067600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697075966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697076920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697112240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697114513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697116572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697121921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697123123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697125085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697126072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697209789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697211129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697223687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369697230788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697237865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697275994
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369697279912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697292293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697324434
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1369697332341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697333037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697334609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697334617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697338346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697373218
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369697373488
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369697373537
error,log,,,"null",1369697378453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1369697378466
error,log,,,"null",1369697379178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697381640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697386882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369697387490
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369697408734
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369697412646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697423719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697425147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697425735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697429120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697430332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697433481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697434685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697436760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697439308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697453815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697456088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697457501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697458327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697459811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697460289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697461179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697461613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697462500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697462995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697464024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697466205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697476309
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1369697478400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697488415
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1369697530639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697556385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697560064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697572475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697575728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697577484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697579577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697593721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697604423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697606665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697609804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697612409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697613840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697626890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1369697629495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1369697632116
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1369697634404
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1369697637664
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369697638181
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1369697638250
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369697638953
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1369697642676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697644801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697646825
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1369697646831
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1369697674478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697683832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697734579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697743913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697761979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697772928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697917109
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369697921215
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369697925901
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369697928852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697933336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697961420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369697963120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698124519
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369698126215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698126957
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1369698127077
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1369698127110
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1369698127142
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1369698127252
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1369698127287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698127303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698127316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698127695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698129809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698177489
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698179183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698185257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698210268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698211000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698211628
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698213931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369698215987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698216665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698289251
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1369698294615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698297387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369698301275
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698301347
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698301411
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698302457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369698304771
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1369698305563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369698307258
